repo_full_name,issue_id,number,title,body,user_login,user_id,state,locked,comments_count,created_at,updated_at,closed_at,labels,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
oxnr/awesome-bigdata,770396615,281,added HASH simulation platform,I like the list you've compiled! I added a platform I'm working on which seemed appropriate in the applications category. Thanks for maintaining this resource.,ghabs,3542567,closed,False,0,2020-12-17T21:51:05+00:00,2021-01-25T11:32:46+00:00,2021-01-25T11:32:45+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,744636331,280,Added PyTorch Geometric Temporal,"PyTorch Geometric Temporal is a temporal (dynamic) extension library for PyTorch Geometric.

The library consists of various dynamic and temporal geometric deep learning, embedding, and spatio-temporal regression methods from a variety of published research papers. In addition, it consists of an easy-to-use dataset loader and iterator for dynamic and temporal graphs, gpu-support. It also comes with a number of benchmark datasets with temporal and dynamic graphs (you can also create your own datasets).",benedekrozemberczki,17380887,closed,False,0,2020-11-17T11:07:07+00:00,2021-01-25T11:31:40+00:00,2021-01-25T11:31:40+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,742441541,279,How-to article about AWS Timestream - The new Time Series database from AWS.,"Hi, let me know if this addition makes sense for you:
https://itnext.io/how-to-begin-with-the-amazon-timestream-in-5-simple-steps-19c129040d9c

This time series is awesome and help a lot who is new in this field, I wrote an article to help who is starting on this world, also who would like to test this new AWS managed time-series database",RichardSilveira,1668930,closed,False,1,2020-11-13T13:15:09+00:00,2021-01-25T11:31:07+00:00,2021-01-25T11:31:07+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,737712770,278,Remove dead link,"Hey @onurakpolat 

just removing a dead link.

Cheers!",spekulatius,8433587,closed,False,1,2020-11-06T12:13:26+00:00,2020-11-09T10:42:13+00:00,2020-11-09T10:42:13+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,737263731,277,added Azure Data Engineering,"Hi,
I am Branko from Manning Publications and I thought this new book of ours could be a good resource for the list on big data.
What do you think, is it a good match?
Thanks for considering it!",ipcenas,47504178,closed,False,0,2020-11-05T21:01:02+00:00,2021-01-25T11:33:59+00:00,2021-01-25T11:33:59+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,714598013,276,Removing some broken links,"Hey @onurakpolat 

removing a few broken links from the list!

Cheers!",spekulatius,8433587,closed,False,0,2020-10-05T07:35:58+00:00,2020-10-14T07:51:33+00:00,2020-10-14T07:51:32+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,713521071,275,Add Graviton,,hslatman,1219780,closed,False,0,2020-10-02T10:34:03+00:00,2020-10-14T07:51:52+00:00,2020-10-14T07:51:51+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,703654406,274,Added Elasticsearch 7 and Elastic Stack,"Hi,
I am Branko from Manning. I thought this liveVideo course of ours could be a good contribution for this list.
Thanks for considering it!",ipcenas,47504178,closed,False,0,2020-09-17T14:42:22+00:00,2020-10-01T11:26:13+00:00,2020-10-01T11:26:13+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,702912893,273,Add Dagster to scheduling section,,sryza,654855,closed,False,0,2020-09-16T16:38:13+00:00,2020-09-23T11:33:19+00:00,2020-09-23T11:33:19+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,685012059,272,Add a talk for star schema design of data warehouse,,snird,2139589,closed,False,0,2020-08-24T22:06:48+00:00,2020-10-01T11:27:41+00:00,2020-10-01T11:27:41+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,681730505,271,Update README.md by SQL engine.,Add Invantive SQL engine to real-time receive and analyze/replicate data from over 70 (cloud)platforms.,monty241,7579444,closed,False,0,2020-08-19T10:30:48+00:00,2020-10-01T11:28:09+00:00,2020-10-01T11:28:09+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,675187944,270,Add Materialize,,hslatman,1219780,closed,False,0,2020-08-07T18:18:18+00:00,2020-10-01T11:29:19+00:00,2020-10-01T11:29:19+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,660421948,269,Updates July 2020 #1,,hslatman,1219780,closed,False,0,2020-07-18T22:32:42+00:00,2020-07-24T03:38:00+00:00,2020-07-24T03:38:00+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,654752521,268,Add Weaviate,"Added Weaviate.

Cheers",bobvanluijt,5509162,closed,False,2,2020-07-10T12:39:35+00:00,2020-07-18T21:44:35+00:00,2020-07-18T21:41:52+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,637661639,267,Update README.md,"Hi, I thought this title might be a great addition to your list of books. Thank you for your consideration.",joshfischer1108,5785700,closed,False,0,2020-06-12T10:44:15+00:00,2020-07-24T03:38:16+00:00,2020-07-24T03:38:16+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,622710766,266,readme.md: add redpanda streaming,,emaxerrno,175206,closed,False,0,2020-05-21T18:59:45+00:00,2020-10-01T11:29:45+00:00,2020-10-01T11:29:45+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,620193424,265,Added Little Ball of Fur,"Little Ball of Fur consists of methods that can sample from graph structured data. To put it simply it is a Swiss Army knife for graph sampling tasks. First, it includes a large variety of vertex, edge, and exploration sampling techniques. Second, it provides a unified application public interface which makes the application of sampling algorithms trivial for end-users. Implemented methods cover a wide range of networking (Networking, INFOCOM, SIGCOMM) and data mining (KDD, TKDD, ICDE) conferences, workshops, and pieces from prominent journals.",benedekrozemberczki,17380887,closed,False,0,2020-05-18T13:05:07+00:00,2020-07-24T03:39:33+00:00,2020-07-24T03:39:33+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,613747485,264,README.md,,soumyadebm,52487451,closed,False,0,2020-05-07T03:29:22+00:00,2020-07-24T03:41:33+00:00,2020-07-24T03:41:33+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,609375300,263,Update to include Gazette,Updating this to include Gazette which is a OSS for streaming,dyaffe,8095717,closed,False,1,2020-04-29T21:35:10+00:00,2020-07-18T21:52:09+00:00,2020-07-18T21:51:57+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,577462015,262,Cleaning Broken Links,"Links Removed (I believe don't add value):
- Apache Kiji
- Google Colossus
- Facebook Unicorn
- TeraGoogle",sifex,2058557,closed,False,1,2020-03-08T07:59:51+00:00,2020-03-24T23:01:25+00:00,2020-03-22T23:16:15+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,555142045,259,Added Karate Club an unsupervised machine learning for graphs,"Karate Club consists of state-of-the-art methods to do unsupervised learning on graph structured data. To put it simply it is a Swiss Army knife for small-scale graph mining research. First, it provides network embedding techniques at the node and graph level. Second, it includes a variety of overlapping and non-overlapping community detection methods. Implemented methods cover a wide range of network science (NetSci, Complenet), data mining (ICDM, CIKM, KDD), artificial intelligence (AAAI, IJCAI) and machine learning (NeurIPS, ICML, ICLR) conferences, workshops, and pieces from prominent journals.",benedekrozemberczki,17380887,closed,False,0,2020-01-25T21:38:31+00:00,2020-02-04T12:55:27+00:00,2020-02-04T12:55:27+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,548970596,258,It is recommended to increase computing middleware linkis and data application development portal DataSphere Studio,"* [Linkis](https://github.com/WeBankFinTech/Linkis)  - helps easily connect to various back-end computation/storage engines(Spark, Python, TiDB...), exposes various interfaces(REST, JDBC, Java ...), with multi-tenancy, high performance, and resource control.

* [DataSphere Studio](https://github.com/WeBankFinTech/DataSphereStudio)  - DataSphereStudio is a one stop data application development& management portal, covering scenarios including data exchange, desensitization/cleansing, analysis/mining, quality measurement, visualization, and task scheduling.

",peacewong,11496700,closed,False,0,2020-01-13T14:34:27+00:00,2020-10-01T11:30:12+00:00,2020-10-01T11:30:12+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,547831085,257,update latest link for spark streaming,update latest link for spark streaming,lipengyuan1994,38465952,closed,False,0,2020-01-10T02:36:22+00:00,2020-02-04T12:51:47+00:00,2020-02-04T12:51:47+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,541075608,256,yugabyteDB,,verglor,652463,closed,False,0,2019-12-20T16:20:18+00:00,2020-02-04T12:52:16+00:00,2020-02-04T12:52:16+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,537797977,255,Added monte carlo tree search.,,benedekrozemberczki,17380887,closed,False,0,2019-12-13T22:04:25+00:00,2019-12-25T06:26:36+00:00,2019-12-25T06:26:36+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,532852060,254,Update Saiku name to Saiku Analytics,,brenopolanski,1894191,closed,False,0,2019-12-04T18:14:44+00:00,2019-12-25T06:26:53+00:00,2019-12-25T06:26:53+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,532518964,253,Update README.md with TDengine - time series database,,StoneT2000,35373228,closed,False,0,2019-12-04T08:15:53+00:00,2019-12-25T06:27:20+00:00,2019-12-25T06:27:20+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,530860605,252,Add Yugabyte DB,"I see TiDB and Cockroach listed as NewSQL, and I think that yugabyte has a lot of promise 

https://www.yugabyte.com/
https://github.com/YugaByte/yugabyte-db

> The high-performance distributed SQL database for global, internet-scale apps.",camerondavison,165381,closed,False,1,2019-12-02T03:08:08+00:00,2019-12-04T08:10:16+00:00,2019-12-04T08:10:16+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,516054425,251,"Add TileDB, SciDB and SciDFS","Hello.

There are other databases aimed to work with very large databases for fast scientific computation:

TileDB
https://tiledb.io/

SciDB
https://www.paradigm4.com/scidb-database-for-21st-century/

SciDFS
https://www.researchgate.net/publication/325420010_SciDFS_An_In-Situ_Processing_System_for_Scientific_Array_Data_Based_on_Distributed_File_System",skanskan,4120283,closed,False,1,2019-11-01T11:18:55+00:00,2020-10-01T11:30:59+00:00,2020-10-01T11:30:59+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,503840681,250,Add KarelDB,,hslatman,1219780,closed,False,0,2019-10-08T05:47:33+00:00,2020-02-04T12:56:17+00:00,2020-02-04T12:55:58+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,503141875,249,Update link for SpagoBi project,updated SpagoBI to Knowage  (they changed naming),kortov,6348215,closed,False,0,2019-10-06T18:39:09+00:00,2019-11-26T22:48:33+00:00,2019-11-26T22:48:33+00:00,,0,0,0,0,0,0,0
