repo_full_name,issue_id,number,title,body,user_login,user_id,state,locked,comments_count,created_at,updated_at,closed_at,labels,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
visenger/awesome-mlops,2056605396,118,Added MLOps Insights Newsletter,"Hey there,

I've added my Newsletter to the list of MLOps resources. Hope that's okay! It's free and only there to provide value.

Thanks for considering and great collection!

Best,
Sebastian",BastiQ,18186962,closed,False,1,2023-12-26T18:05:48+00:00,2024-04-23T20:28:35+00:00,2024-04-23T20:28:15+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1910220976,117,Added Marvelous MLOps & Made with ML,,mvechtomova,130861802,closed,False,1,2023-09-24T12:39:34+00:00,2023-09-25T10:15:51+00:00,2023-09-25T10:15:31+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1891145083,116,Add CometLLM to infrastructure & tooling,Signed-off-by: Abby Morgan abigailm@comet.com,anmorgan24,86856445,closed,False,1,2023-09-11T19:38:37+00:00,2023-09-25T10:12:56+00:00,2023-09-25T10:11:57+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1884861674,115,Adding an article,Updated a broken link and adding an article on cloud deployment using IaC for better automation and scale. ,aaronkao,7718195,closed,False,2,2023-09-06T22:57:02+00:00,2023-09-25T10:15:19+00:00,2023-09-25T10:13:57+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1820164674,114,"Add ""MLflow2PROV: Extracting Provenance from Machine Learning Experiments"" to papers.md",,mariusschlegel,85943265,closed,False,1,2023-07-25T11:55:04+00:00,2023-08-28T14:12:33+00:00,2023-08-28T14:12:09+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1722824730,113,Add Featureform OSS Repo link to Feature Stores,"Added Featureform, an open-source feature store and orchestrator to the ""MLOps: Feature Stores"" section. ",shabbyjoon,32000779,closed,False,1,2023-05-23T21:39:43+00:00,2023-08-28T14:05:05+00:00,2023-08-28T14:04:40+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1717071277,112,refactor(README.md): Uber's Michelangelo article link change,"before:
```
[Meet Michelangelo: Uber’s Machine Learning Platform](https://eng.uber.com/michelangelo/)
```

after:
```
[Meet Michelangelo: Uber’s Machine Learning Platform](https://www.uber.com/blog/michelangelo-machine-learning-platform/)
```",polyglotm,13045112,closed,False,0,2023-05-19T11:08:13+00:00,2023-08-28T14:04:04+00:00,2023-08-28T14:04:03+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1641935112,111,Update README.md,i added hello to the read me file ,Ibrahimboudagga,22575562,closed,False,0,2023-03-27T11:25:14+00:00,2023-08-28T14:03:37+00:00,2023-08-28T14:03:37+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1558683073,110,Add paper on socio-technical anti-patterns,"Adds ""Socio-Technical Anti-Patterns in Building ML-Enabled Software: Insights from Leaders on the Forefront"" to papers.md
Thank you for maintaining this amazing resource!",mailach,42438033,closed,False,1,2023-01-26T19:45:36+00:00,2023-02-21T16:29:49+00:00,2023-02-21T16:29:29+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1556473176,109,"add ""data models"" for 2023 papers",,luisoala,26168435,closed,False,0,2023-01-25T11:16:41+00:00,2023-02-21T16:28:11+00:00,2023-02-21T16:28:11+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1556470327,108,"add ""data models"" to dataops and testing sections",1. [Data Models for Dataset Drift Controls in Machine Learning With Images](https://github.com/aiaudit-org/raw2logit): [Paper](https://arxiv.org/abs/2211.02578) | [Code](https://github.com/aiaudit-org/raw2logit),luisoala,26168435,closed,False,1,2023-01-25T11:14:36+00:00,2023-02-21T16:27:55+00:00,2023-02-21T16:27:54+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1528987982,107,"Add ""Management of Machine Learning Lifecycle Artifacts: A Survey"" to…",… papers.md,mariusschlegel,85943265,closed,False,0,2023-01-11T12:57:14+00:00,2023-02-21T16:25:40+00:00,2023-02-21T16:25:40+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1524408218,106,link finding label errors with cleanlab in DataOps section,"This same procedure has been used in many companies like Google, Amazon, Wells Fargo, etc. to find label errors in internal datasets.

It has also been featured in various media:
[[1](https://www.wired.com/story/foundations-ai-riddled-errors/), [2](https://www.technologyreview.com/2021/04/01/1021619/ai-data-errors-warp-machine-learning-progress/), [3](https://www.theregister.com/2021/04/01/mit_ai_accuracy/), [4](https://www.engadget.com/mit-datasets-ai-machine-learning-label-errors-040042574.html), [5](https://venturebeat.com/2021/03/28/mit-study-finds-systematic-labeling-errors-in-popular-ai-benchmark-datasets/), [6](https://www.csail.mit.edu/news/major-ml-datasets-have-tens-thousands-errors), [7](https://www.techtimes.com/articles/258516/20210329/mit-study-shows-labeling-errors-more-10-ai-testing-datasets.htm), [8](https://www.siliconrepublic.com/machines/mit-ai-datasets-errors)]
",jwmueller,1390638,closed,False,0,2023-01-08T08:51:05+00:00,2023-02-21T16:24:36+00:00,2023-02-21T16:24:36+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1521295468,105,Make TOC Canonical,"Very minor issue: Updating to ""Table of Contents"" - pluralizing content is the canonical way to refer to this list. https://en.wikipedia.org/wiki/Table_of_contents",kevmo,1034221,closed,False,0,2023-01-05T19:42:41+00:00,2023-02-21T16:22:37+00:00,2023-02-21T16:22:36+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1505815553,104,Add Udacity Machine Learning DevOps Engineer course,,marcusholmgren,183957,closed,False,1,2022-12-21T07:10:31+00:00,2023-02-21T21:59:05+00:00,2023-02-21T16:18:57+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1504340030,103,Create maohar,,manoharrmnhr,109432783,closed,False,0,2022-12-20T10:35:36+00:00,2023-02-21T16:18:24+00:00,2023-02-21T16:18:24+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1488257029,102,add articale,I've added a really interesting article that explains Mlops in simple terms. (https://medium.com/@aitelkobyoussef/mlops-in-simple-terms-b5020cd36b1f),aitelkob,22525511,closed,False,0,2022-12-10T09:08:50+00:00,2023-02-21T16:17:27+00:00,2023-02-21T16:17:27+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1467629999,101,added author details,,krishkatyal,89596037,closed,False,0,2022-11-29T08:09:56+00:00,2022-12-01T10:12:22+00:00,2022-12-01T10:12:22+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1449963887,100,added a few articles,"added to Machine Learning,MLOps Articles,MLOps: Data Engineering (DataOps),MLOps: Testing, Monitoring and Maintenance.",krishkatyal,89596037,closed,False,0,2022-11-15T15:24:10+00:00,2022-11-18T14:37:04+00:00,2022-11-18T14:37:03+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1446383508,99,Updated README.md,Added SwirlAI Newsletter to Newsletters List.,AurimasGr,32885452,closed,False,1,2022-11-12T10:26:32+00:00,2022-11-12T13:48:34+00:00,2022-11-12T13:48:11+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1441065495,98,Update README.md,"Adding a new blog into the ""MLOps: Testing, Monitoring and Maintenance"" section",msaudade,104018092,closed,False,1,2022-11-08T23:31:33+00:00,2022-11-12T13:48:00+00:00,2022-11-12T13:47:50+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1398503703,97,adding computer vision newsletter,issue #96 ,dashagurova,28690090,closed,False,1,2022-10-05T23:31:16+00:00,2022-11-08T16:43:05+00:00,2022-11-08T16:43:04+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1398076057,96,[Suggestion] Computer Vision Newsletter,"I curate a bi-weekly community newsletter for computer vision practitioners. No marketing or product in it, just CV news, articles, learning resources, MLOps & DataOps, events, etc. It is free and focused on bringing value to the AI community. 
I would love to add it to the awesome-mlops repository.

[Here is the subscription link](https://info.superb-ai.com/ground-truth-newsletter-subscribe)
[Here is one of the last issues to check out](https://superb-ai-9384297.hs-sites.com/the-ground-truth-newsletter-issue-14).",dashagurova,28690090,closed,False,1,2022-10-05T16:38:05+00:00,2022-11-08T16:59:57+00:00,2022-11-08T16:59:57+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1362072043,95,added nimblebox blog,added nimblebox blog about MLOps tools,krishkatyal,89596037,closed,False,1,2022-09-05T14:22:05+00:00,2022-11-08T16:42:49+00:00,2022-11-08T16:42:49+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1342653150,94,Update papers.md,"Added Machine Learning Operations (MLOps): Overview, Definition, and Architecture paper",AJWarnke,35339886,closed,False,1,2022-08-18T07:07:38+00:00,2022-11-08T16:42:24+00:00,2022-11-08T16:42:12+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1320640086,93,"Adding coursera MLOps to ""MLOps Courses""","Adding coursera Machine Learning Engineering for Production (MLOps) Specialization to ""MLOps Courses"".
It is a general MLOps course not specific to any cloud provider. It uses mostly tensorflow modules in the (mostly optional) hands-on labs.",makatony,22455531,closed,False,0,2022-07-28T09:17:53+00:00,2022-08-09T12:21:15+00:00,2022-08-09T12:21:15+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1306276034,92,Add Colossal-AI,"[Colossal-AI](https://github.com/hpcaitech/ColossalAI) is a unified deep learning system for the big model era, which integrates many efficient techniques like multi-dimensional tensor parallelism, sequence parallelism, heterogeneous memory management, etc.

By using Colossal-AI, we could help users to efficiently and quickly deploy large AI model training and inference, reducing large AI model budgets and scaling down the labor cost of learning and deployment.

Thank you for your review and look forward to your reply.",binmakeswell,61670638,closed,False,1,2022-07-15T16:54:48+00:00,2022-11-08T16:46:07+00:00,2022-11-08T16:45:43+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1290340496,91,Add MLOps tooling resource (MyMLOps),"Hi, thank you for the great resource!

I would like to suggest adding MyMLOps, a browser-based MLOps stack builder that describes briefly different open-source tools and lets users experiment with different architectures.",nathaliamdc,58576062,closed,False,1,2022-06-30T15:54:42+00:00,2022-11-08T16:46:42+00:00,2022-11-08T16:46:22+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1281835679,90,Update Readme,Update Readme,mwitiderrick,10187095,closed,False,1,2022-06-23T05:45:19+00:00,2022-11-08T16:44:59+00:00,2022-11-08T16:44:35+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1280181558,89,Add LineaPy to resource list,"Hi, thanks for compiling this awesome list of resources! I am adding a new open source Python library that helps data science professionals transition from development to production more quickly.",yoonspark,13392380,closed,False,1,2022-06-22T13:51:57+00:00,2022-08-09T12:19:37+00:00,2022-08-09T12:19:36+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1276706357,88,Update README.md,"Made sections with more than 5 entries collapsible to ease user navigation on the markdown.
Below an example:

# MLOps Core
<details>
<summary>Click to expand!</summary>

1. [Machine Learning Operations: You Design It, You Train It, You Run It!](https://ml-ops.org/)
1. [MLOps SIG Specification](https://github.com/tdcox/mlops-roadmap/blob/master/MLOpsRoadmap2020.md)
1. [ML in Production](http://mlinproduction.com/)
1. ...
</details>",stefanodallapalma,18099827,closed,False,1,2022-06-20T10:24:31+00:00,2022-08-09T15:36:28+00:00,2022-08-09T12:01:21+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1276013659,87,Update README.md,"add the book "" designing machine learning systems "" by chip huyen to book section.",anibahi,24657506,closed,False,0,2022-06-19T10:12:54+00:00,2022-06-19T15:30:17+00:00,2022-06-19T15:30:17+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1265675880,86,Add Engineering Practices for Data Scientists,,skogstrom,4202119,closed,False,0,2022-06-09T06:50:38+00:00,2022-06-09T07:07:08+00:00,2022-06-09T07:07:08+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1264667638,85,Add Tiny-MLOps paper to papers.md,,mattiantonini,20279163,closed,False,0,2022-06-08T12:28:56+00:00,2022-06-08T12:51:07+00:00,2022-06-08T12:51:07+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1222938633,84,Add Squirrel,"Squirrel: A library that enables ML teams to share, load, and transform data in a collaborative, flexible, and efficient way.",nksrzn,82948875,closed,False,1,2022-05-02T14:10:59+00:00,2022-06-07T12:44:32+00:00,2022-06-07T12:44:32+00:00,,4,4,0,0,0,0,0
visenger/awesome-mlops,1222933861,83,Add Squirrel,"Squirrel: A library that enables ML teams to share, load, and transform data in a collaborative, flexible, and efficient way.",nksrzn,82948875,closed,False,0,2022-05-02T14:07:04+00:00,2022-05-02T14:08:24+00:00,2022-05-02T14:08:24+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1222054874,82,Added the courses section and MLOps Zoomcamp there,,alexeygrigorev,875246,closed,False,0,2022-05-01T07:19:59+00:00,2022-06-07T12:20:06+00:00,2022-06-07T12:20:06+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1217567388,81,Update README.md,"Hello!  Our team has just released an awesome new open-source tool and I wanted to submit it for consideration for inclusion in the Readme!

Terraform Provider Iterative (TPI).

More information can be found [in this blog post](https://dvc.org/blog/terraform-provider) and [this video](https://youtu.be/2fEgO8SazSE).",jendefig,34289199,closed,False,1,2022-04-27T16:04:56+00:00,2022-06-07T12:17:18+00:00,2022-06-07T12:17:17+00:00,,1,1,0,0,0,0,0
visenger/awesome-mlops,1180950498,80,Suggestion : Automate your cycle of Intelligence,"Katonic MLOps Platform is a collaborative platform with a Unified UI to manage all data science activities in one place and introduce MLOps practice into the production systems of customers and developers. It is a collection of cloud-native tools for all of these stages of MLOps:

-Data exploration
-Feature preparation
-Model training/tuning
-Model serving, testing and versioning

Katonic is for both data scientists and data engineers looking to build production-grade machine learning implementations and can be run either locally in your development environment or on a production cluster. Katonic provides a unified system—leveraging Kubernetes for containerization and scalability for the portability and repeatability of its pipelines.

It will be great if you can list it on your account

Website -
[Katonic One Pager.pdf](https://github.com/pachyderm/pachyderm/files/8351851/Katonic.One.Pager.pdf)

https://katonic.ai/",faizansiddiqu007,67633595,open,False,0,2022-03-25T15:43:10+00:00,2022-03-25T15:43:10+00:00,,,0,0,0,0,0,0,0
visenger/awesome-mlops,1168885927,79,update README with some 2022 talks and conferences,,cmdelatorre,3369460,closed,False,1,2022-03-14T20:46:07+00:00,2022-03-15T09:13:20+00:00,2022-03-15T09:13:00+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1146599517,78,Update README.md,add Synced a AI newsletters to repo,NeroCube,8331034,closed,False,1,2022-02-22T08:29:03+00:00,2022-03-15T09:12:16+00:00,2022-03-15T09:12:16+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1132741014,77,Update README.md,Added MLOps article: https://towardsdatascience.com/machine-learning-in-production-why-you-should-care-about-data-and-concept-drift-d96d0bc907fb,stefanodallapalma,18099827,closed,False,1,2022-02-11T15:19:24+00:00,2022-02-16T15:48:51+00:00,2022-02-16T14:08:24+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1128461148,76,Update papers.md,Closes #72,stefanodallapalma,18099827,closed,False,1,2022-02-09T12:11:38+00:00,2022-02-09T14:07:21+00:00,2022-02-09T12:28:00+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1124474376,75,fixed link,"fixed the link in point 12 of ""MLOps: Model Deployment and Serving"" section. ",Nielspace,39314567,closed,False,1,2022-02-04T18:04:08+00:00,2022-02-09T08:41:18+00:00,2022-02-09T08:41:01+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1124464101,74,Fixed-link : Model Deployment and Serving,Fixed the links in point 12 in the MLOps: Model Deployment and Serving section. Kindly check and merge. Thanks. :),Nielspace,39314567,closed,False,0,2022-02-04T17:51:24+00:00,2022-02-09T08:41:44+00:00,2022-02-09T08:41:44+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1106851555,73,Curated collection of MLOps tools by Censius,,Yalamarthi97,46999972,closed,False,2,2022-01-18T12:30:19+00:00,2022-01-21T11:23:37+00:00,2022-01-21T11:23:09+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1099108504,72,"New paper: ""A software engineering perspective on engineering machine learning systems: State of the art and challenges""","I kindly propose to have a look at the paper: A software engineering perspective on engineering machine learning systems: State of the art and challenges. [Link @ScienceDirect](https://www.sciencedirect.com/science/article/abs/pii/S016412122100128X), [Link @Arxiv](https://arxiv.org/ftp/arxiv/papers/2012/2012.07919.pdf)",gorkemgiray,1651843,closed,False,1,2022-01-11T12:44:01+00:00,2022-02-09T12:28:00+00:00,2022-02-09T12:28:00+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1080919966,71,How are the diagrams created?,"Hi @visenger 
Thank you for the amazing resources. Learnt a lot from them. May I know what tool you are using to create the diagrams 
",ravirajag,72158136,closed,False,2,2021-12-15T11:23:48+00:00,2021-12-15T11:34:11+00:00,2021-12-15T11:34:11+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1058763729,70,Add blog post about unit testing DL code,"I found this blog post to be very detailed and useful, and think that others would benefit from it, too.",tsabsch,4304134,closed,False,2,2021-11-19T17:33:44+00:00,2022-01-13T16:08:20+00:00,2022-01-13T16:07:33+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1039726502,69,Added link for model deployment,"Link to Paperspace Gradient notebooks, which enable with Workflows also a model deployment",aenyne,56920075,closed,False,3,2021-10-29T16:09:58+00:00,2021-11-01T14:49:13+00:00,2021-11-01T14:49:13+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1033978918,68,Minor - add https:// to a link that was missing it,,floer32,2420688,closed,False,1,2021-10-22T22:06:40+00:00,2021-11-01T14:46:20+00:00,2021-11-01T14:46:01+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1025482919,67,"add a MLOps paper, modelci-e",,HuaizhengZhang,5894780,closed,False,1,2021-10-13T16:53:49+00:00,2021-11-01T14:45:32+00:00,2021-11-01T14:45:13+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,1013022263,66,add pachyderm in existing system,,naiiytom,25026003,closed,False,1,2021-10-01T07:49:49+00:00,2021-10-05T07:53:38+00:00,2021-10-05T07:53:17+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,967532434,65,Add MLOps resources from Arize AI,Arize AI's public contributions to the MLOps space,mikeldking,5640648,closed,False,2,2021-08-11T21:56:06+00:00,2021-10-09T00:32:24+00:00,2021-10-08T15:24:22+00:00,,6,3,0,0,3,0,0
visenger/awesome-mlops,948544944,64,Adding property based testing for robust ML,,23pointsNorth,3803951,closed,False,1,2021-07-20T11:05:55+00:00,2021-10-08T15:21:51+00:00,2021-10-08T15:21:22+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,939621217,63,Capitalize Aporia,just fixes the name :),SnirShechter,26040325,closed,False,0,2021-07-08T08:43:16+00:00,2021-07-08T08:48:44+00:00,2021-07-08T08:48:44+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,936945322,62,Update - AI Canvas URL,I've updated the URL on the AI Canvas article under the section The Economics of ML/AI.,davidromanb,86958598,closed,False,0,2021-07-05T10:28:26+00:00,2021-07-05T10:47:40+00:00,2021-07-05T10:47:40+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,932338549,61,Added mlops guide,"Hey there! Please consider adding [MLOps Guide](https://mlops-guide.github.io/) to your MLOps list! 

MLOps Guide has two objectives:
* Introducing MLOPs Theory
* Implementation Tutorial using DVC, CML, IBM Watson and Github Actions

The Project Architecture
![image](https://user-images.githubusercontent.com/830261/123759677-83088600-d896-11eb-9f32-bf3aef235626.png)


Thanks for your attention 😁",arthurolga,830261,closed,False,1,2021-06-29T08:01:24+00:00,2021-07-05T10:08:34+00:00,2021-07-05T10:08:20+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,925870143,60,Add Effective Data Science Infrastructure to Books,"Hey! Please consider adding my book, ""Effective Data Science Infrastructure"" to the MLOps Books list. Thanks!",tuulos,18241,closed,False,1,2021-06-21T06:24:24+00:00,2021-06-21T14:08:03+00:00,2021-06-21T14:07:24+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,890575906,59,added Engineering MLOps book and talk,"Added Engineering MLOps book and MLOps: Automated Machine Learning talk.

Please add them.",emmanuelraj7,17778830,closed,False,1,2021-05-13T00:01:29+00:00,2021-05-14T14:49:11+00:00,2021-05-14T14:48:55+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,884458149,58,Added my newsletter,Thank you!,mikiobraun,81556,closed,False,1,2021-05-10T15:21:25+00:00,2021-05-10T18:05:23+00:00,2021-05-10T18:05:23+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,868248078,57,MLOps talk,"Please add this talk,

Emmanuel Raj - MLOps: Automated Machine Learning | PyData: [https://www.youtube.com/watch?v=m32k9jcY4pY](https://www.youtube.com/watch?v=m32k9jcY4pY)",emmanuelraj7,17778830,closed,False,2,2021-04-26T22:23:52+00:00,2021-05-14T14:49:25+00:00,2021-05-14T14:49:25+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,868243057,56,Engineering MLOps book,"Please add the book,

""Engineering MLOps: Rapidly build, test, and manage production-ready machine learning life cycles at scale"" by Emmanuel Raj, 2021 - [https://www.packtpub.com/product/engineering-mlops/9781800562882](https://www.packtpub.com/product/engineering-mlops/9781800562882)",emmanuelraj7,17778830,closed,False,2,2021-04-26T22:13:38+00:00,2021-05-14T14:49:38+00:00,2021-05-14T14:49:38+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,847859035,55,Resources from the Montreal AI Ethics Institute,,atg-abhishek,3943612,closed,False,1,2021-04-01T04:01:24+00:00,2021-04-11T19:11:11+00:00,2021-04-11T19:11:11+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,843147301,54,Add Flyte,,samhita-alla,27777173,closed,False,0,2021-03-29T09:00:53+00:00,2021-03-29T14:01:51+00:00,2021-03-29T14:01:50+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,840699695,53,Moved MLOps papers to its own file.md,to increase clearness.,stefanodallapalma,18099827,closed,False,0,2021-03-25T08:43:57+00:00,2021-03-25T09:31:16+00:00,2021-03-25T09:31:16+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,815507699,52,Refactored MLOps papers,,stefanodallapalma,18099827,closed,False,1,2021-02-24T14:03:17+00:00,2021-02-24T21:55:19+00:00,2021-02-24T21:55:02+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,813674294,51,Added MLOps community,added Synthetic Data Community,duartecsoares,1696003,closed,False,1,2021-02-22T16:49:02+00:00,2021-02-22T18:01:40+00:00,2021-02-22T18:01:02+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,809377883,50,Article on MLOps by Google,Important read to all MLOps,Davidelvis,59816103,closed,False,1,2021-02-16T14:50:46+00:00,2021-02-16T15:07:52+00:00,2021-02-16T15:07:52+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,808619277,49,Reformatted and added MLOps papers,,stefanodallapalma,18099827,closed,False,1,2021-02-15T15:15:05+00:00,2021-02-15T19:58:21+00:00,2021-02-15T19:57:56+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,803716327,48,Added and reformatted a few MLOps papers,,stefanodallapalma,18099827,closed,False,2,2021-02-08T16:24:16+00:00,2021-02-08T16:38:55+00:00,2021-02-08T16:27:29+00:00,,0,0,0,0,0,0,0
visenger/awesome-mlops,802199503,47,Updated ML papers,Reformat + added new paper,stefanodallapalma,18099827,closed,False,1,2021-02-05T14:16:15+00:00,2021-02-05T15:24:49+00:00,2021-02-05T15:24:36+00:00,,0,0,0,0,0,0,0
