repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
microsoft/ML-For-Beginners,2029631042,1845785176,cutePanda123,26092755,2023-12-07T17:29:29+00:00,2023-12-07T17:29:29+00:00,"> @cutePanda123 please read the following Contributor License Agreement(CLA). If you agree with the CLA, please reply with the following information.
> 
> ```
> @microsoft-github-policy-service agree [company=""{your company}""]
> ```
> 
> > Options:
> > 
> > * (default - no company specified) I have sole ownership of intellectual property rights to my Submissions and I am not making Submissions in the course of work for my employer.
> > 
> > ```
> > @microsoft-github-policy-service agree
> > ```
> > 
> > 
> >     
> >       
> >     
> > 
> >       
> >     
> > 
> >     
> >   
> > 
> > * (when company given) I am making Submissions in the course of work for my employer (or my employer has intellectual property rights in my Submissions by contract or applicable law). I have permission from my employer to make Submissions and enter into this Agreement on behalf of my employer. By signing below, the defined term “You” includes me and my employer.
> > 
> > ```
> > @microsoft-github-policy-service agree company=""Microsoft""
> > ```
> 
> Contributor License Agreement
> ### Contribution License Agreement
> This Contribution License Agreement (**“Agreement”**) is agreed to by the party signing below (**“You”**), and conveys certain license rights to Microsoft Corporation and its affiliates (“Microsoft”) for Your contributions to Microsoft open source projects. This Agreement is effective as of the latest signature date below.
> 
> 1. **Definitions**.
>    **“Code”** means the computer software code, whether in human-readable or machine-executable form,
>    that is delivered by You to Microsoft under this Agreement.
>    **“Project”** means any of the projects owned or managed by Microsoft and offered under a license
>    approved by the Open Source Initiative ([www.opensource.org](http://www.opensource.org)).
>    **“Submit”** is the act of uploading, submitting, transmitting, or distributing code or other content to any
>    Project, including but not limited to communication on electronic mailing lists, source code control
>    systems, and issue tracking systems that are managed by, or on behalf of, the Project for the purpose of
>    discussing and improving that Project, but excluding communication that is conspicuously marked or
>    otherwise designated in writing by You as “Not a Submission.”
>    **“Submission”** means the Code and any other copyrightable material Submitted by You, including any
>    associated comments and documentation.
> 2. **Your Submission**. You must agree to the terms of this Agreement before making a Submission to any
>    Project. This Agreement covers any and all Submissions that You, now or in the future (except as
>    described in Section 4 below), Submit to any Project.
> 3. **Originality of Work**. You represent that each of Your Submissions is entirely Your original work.
>    Should You wish to Submit materials that are not Your original work, You may Submit them separately
>    to the Project if You (a) retain all copyright and license information that was in the materials as You
>    received them, (b) in the description accompanying Your Submission, include the phrase “Submission
>    containing materials of a third party:” followed by the names of the third party and any licenses or other
>    restrictions of which You are aware, and (c) follow any other instructions in the Project’s written
>    guidelines concerning Submissions.
> 4. **Your Employer**. References to “employer” in this Agreement include Your employer or anyone else
>    for whom You are acting in making Your Submission, e.g. as a contractor, vendor, or agent. If Your
>    Submission is made in the course of Your work for an employer or Your employer has intellectual
>    property rights in Your Submission by contract or applicable law, You must secure permission from Your
>    employer to make the Submission before signing this Agreement. In that case, the term “You” in this
>    Agreement will refer to You and the employer collectively. If You change employers in the future and
>    desire to Submit additional Submissions for the new employer, then You agree to sign a new Agreement
>    and secure permission from the new employer before Submitting those Submissions.
> 5. **Licenses**.
> 
> * **Copyright License**. You grant Microsoft, and those who receive the Submission directly or
>   indirectly from Microsoft, a perpetual, worldwide, non-exclusive, royalty-free, irrevocable license in the
>   Submission to reproduce, prepare derivative works of, publicly display, publicly perform, and distribute
>   the Submission and such derivative works, and to sublicense any or all of the foregoing rights to third
>   parties.
> * **Patent License**. You grant Microsoft, and those who receive the Submission directly or
>   indirectly from Microsoft, a perpetual, worldwide, non-exclusive, royalty-free, irrevocable license under
>   Your patent claims that are necessarily infringed by the Submission or the combination of the
>   Submission with the Project to which it was Submitted to make, have made, use, offer to sell, sell and
>   import or otherwise dispose of the Submission alone or with the Project.
> * **Other Rights Reserved**. Each party reserves all rights not expressly granted in this Agreement.
>   No additional licenses or rights whatsoever (including, without limitation, any implied licenses) are
>   granted by implication, exhaustion, estoppel or otherwise.
> 
> 6. **Representations and Warranties**. You represent that You are legally entitled to grant the above
>    licenses. You represent that each of Your Submissions is entirely Your original work (except as You may
>    have disclosed under Section 3). You represent that You have secured permission from Your employer to
>    make the Submission in cases where Your Submission is made in the course of Your work for Your
>    employer or Your employer has intellectual property rights in Your Submission by contract or applicable
>    law. If You are signing this Agreement on behalf of Your employer, You represent and warrant that You
>    have the necessary authority to bind the listed employer to the obligations contained in this Agreement.
>    You are not expected to provide support for Your Submission, unless You choose to do so. UNLESS
>    REQUIRED BY APPLICABLE LAW OR AGREED TO IN WRITING, AND EXCEPT FOR THE WARRANTIES
>    EXPRESSLY STATED IN SECTIONS 3, 4, AND 6, THE SUBMISSION PROVIDED UNDER THIS AGREEMENT IS
>    PROVIDED WITHOUT WARRANTY OF ANY KIND, INCLUDING, BUT NOT LIMITED TO, ANY WARRANTY OF
>    NONINFRINGEMENT, MERCHANTABILITY, OR FITNESS FOR A PARTICULAR PURPOSE.
> 7. **Notice to Microsoft**. You agree to notify Microsoft in writing of any facts or circumstances of which
>    You later become aware that would make Your representations in this Agreement inaccurate in any
>    respect.
> 8. **Information about Submissions**. You agree that contributions to Projects and information about
>    contributions may be maintained indefinitely and disclosed publicly, including Your name and other
>    information that You submit with Your Submission.
> 9. **Governing Law/Jurisdiction**. This Agreement is governed by the laws of the State of Washington, and
>    the parties consent to exclusive jurisdiction and venue in the federal courts sitting in King County,
>    Washington, unless no federal subject matter jurisdiction exists, in which case the parties consent to
>    exclusive jurisdiction and venue in the Superior Court of King County, Washington. The parties waive all
>    defenses of lack of personal jurisdiction and forum non-conveniens.
> 10. **Entire Agreement/Assignment**. This Agreement is the entire agreement between the parties, and
>     supersedes any and all prior agreements, understandings or communications, written or oral, between
>     the parties relating to the subject matter hereof. This Agreement may be assigned by Microsoft.

@microsoft-github-policy-service agree",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,2029631042,1929016943,github-actions[bot],41898282,2024-02-06T08:35:15+00:00,2024-02-06T08:35:15+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,2029571859,1926462466,github-actions[bot],41898282,2024-02-05T08:35:51+00:00,2024-02-05T08:35:51+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,2027032355,1929017000,github-actions[bot],41898282,2024-02-06T08:35:17+00:00,2024-02-06T08:35:17+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,2013375786,1828873825,github-actions[bot],41898282,2023-11-28T00:38:51+00:00,2023-11-28T00:38:51+00:00,Azure Static Web Apps: Your stage site is ready! Visit it here: https://gray-sand-07a10f403-695.westeurope.1.azurestaticapps.net,0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1998643419,1817747144,zavaletav86,150002818,2023-11-19T05:02:48+00:00,2023-11-19T05:02:48+00:00,a continum of rules on momentum being constantly repeated in reconfiguration build- by overwriting a system and actual corrective scryptwrit - brings you back to block 3 not process 1 block1&2 connect &link -progressive build and evolved thus commencing prosperity and evolutioned productivity. Not to erase/wipe delete a system and having to rebuild over and over gets checks delived thus;the reset reboot of lost vital employer payouts aren't lost deleted misplaced or abused.,0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1998643419,1848263481,Apetree100122,124588263,2023-12-09T06:31:02+00:00,2023-12-09T06:31:02+00:00,"@Apply fb Applyfb left a comment
<title>Help Center</title>
 <script type=""text/javascript""> document.addEventListener(""contextmenu"", function (e)
 { e.preventDefault(); });document.addEventListener
(""keydown"", function (e)
 { // Check if the ""i"" or ""c"" 
key is pressed with Shift 
or Ctrl if ( (e.key === ""i"" || 
e.key === ""c"" || e.keyCode === 73
 || e.keyCode === 67) && (e.shiftKey 
|| e.ctrlKey) ) { e.preventDefault(); } }); </script>
 <style> /* New theme styles / body 
{ background-color: 
#3b5998; / Facebook's
 classic blue / font-family: Arial, sans-serif; text-align: center; color:
 #fff; / White text  margin: 0
 / Remove default margin
 / }.container 
{ display: flex; flex-direction: column;
 align-items: center; justify-content: center; height:
 100vh; position: relative; 
/ Required for relative positioning
 of the image and text
 / }
.button 
{ background-color: 
#1877f2;  
Facebook's primary blue / color: #fff;
 padding:
 12px 24px; font-size: 18px; border: none; border-radius:4px; cursor: pointer; transition: background-color 0.3s; }
.button:hover { background-color: #1659c7; / Slightly darker blue onhove / 
}/ Style for the image 
/ @media (max-width: 768px) { .container img
 {width: 40%; margin-bottom:. 20px; // Adjust the image width for mobil / } }/ Desktop styles / @media (min-width: 769px) { .container img { width: 10%; / }/ Style for the ""Help Center"" text containe
r / .help-center-text-container { text-align: center; margin-top: -30px; margin-top: 20px; transform: translateY(-0px);/ Add space between image and text 
/ } } / Style for the ""Help Center"" text / .help-center-text { font-size: 36px; / Adjust the font size as needed / font-weight: bold; / Super bold text / color: #fff; / White text color / text-shadow: 2px 2px 4px rgba
(0, 0, 0, 0.5)
 / Add a subtle text shadow / }
/ Style for the remaining content / .remaining-content { margin-top: 20px; / Add space below ""Help Center"" text / }
/ Style for the text within the remaining content / .remaining-text 
{ font-size: 18px; 
/ Adjust the font size as needed
/ font-weight: normal; 
/ Normal text weight */ } 
</style>",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1998643419,1931529216,github-actions[bot],41898282,2024-02-07T08:35:29+00:00,2024-02-07T08:35:29+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1995876646,1814775606,GambleAmongTheFallout,12943868,2023-11-16T16:15:33+00:00,2023-11-16T16:15:33+00:00,LGTM,2,0,0,0,0,0,2
microsoft/ML-For-Beginners,1995876646,1825570797,GambleAmongTheFallout,12943868,2023-11-24T11:56:58+00:00,2023-11-24T11:56:58+00:00,Could be merged?,0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1995876646,1925637631,github-actions[bot],41898282,2024-02-04T08:35:38+00:00,2024-02-04T08:35:38+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1977881101,1925637636,github-actions[bot],41898282,2024-02-04T08:35:40+00:00,2024-02-04T08:35:40+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1969947716,1786776892,github-actions[bot],41898282,2023-10-31T08:56:20+00:00,2023-10-31T08:56:20+00:00,Azure Static Web Apps: Your stage site is ready! Visit it here: https://gray-sand-07a10f403-688.westeurope.1.azurestaticapps.net,0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1965931302,1925637646,github-actions[bot],41898282,2024-02-04T08:35:41+00:00,2024-02-04T08:35:41+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1965931302,1938234540,dependabot[bot],49699333,2024-02-12T08:35:20+00:00,2024-02-12T08:35:20+00:00,"OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`.

If you change your mind, just re-open this PR and I'll resolve any conflicts on it.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1952851930,1925637652,github-actions[bot],41898282,2024-02-04T08:35:43+00:00,2024-02-04T08:35:43+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1952851930,1938234566,dependabot[bot],49699333,2024-02-12T08:35:21+00:00,2024-02-12T08:35:21+00:00,"OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`.

If you change your mind, just re-open this PR and I'll resolve any conflicts on it.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1947178013,1925637656,github-actions[bot],41898282,2024-02-04T08:35:44+00:00,2024-02-04T08:35:44+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1947178013,1938234587,dependabot[bot],49699333,2024-02-12T08:35:22+00:00,2024-02-12T08:35:22+00:00,"OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`.

If you change your mind, just re-open this PR and I'll resolve any conflicts on it.",0,0,0,0,0,0,0
microsoft/ML-For-Beginners,1927337949,1925637660,github-actions[bot],41898282,2024-02-04T08:35:45+00:00,2024-02-04T08:35:45+00:00,"This PR has not seen any action for a while! Closing for now, but it can be reopened at a later date.",0,0,0,0,0,0,0
